followers,following,posts,bio_length,profile_pic,is_private,fake
1785,4425,99,97,0,0,0
7727,2806,326,90,1,1,0
295,4256,32,185,1,1,0
2597,185,142,88,1,1,0
680,142,243,98,0,1,0
4890,3353,223,72,1,0,0
4298,639,213,69,0,1,0
324,3749,119,188,0,1,0
7952,2074,167,153,1,0,0
986,3968,348,38,0,1,0
3118,201,216,185,1,0,0
760,3092,388,26,1,0,0
7758,3165,461,39,1,1,0
9228,3079,433,122,0,1,0
906,4567,354,30,0,0,0
5499,2102,321,130,0,0,0
364,910,216,14,1,1,0
7769,1571,53,181,1,1,0
3413,3448,207,69,0,1,0
8027,2159,429,10,0,1,0
7939,4325,79,29,1,1,0
9261,2544,394,34,0,1,0
3081,1329,379,111,1,1,0
5448,3613,432,42,1,1,0
3258,460,482,188,0,0,0
2107,806,150,167,1,0,0
7928,3699,54,92,1,0,0
2933,2273,4,169,0,0,0
2829,58,447,169,0,1,0
8633,2475,34,118,0,1,0
5006,4823,348,2,1,1,0
1559,1155,494,89,1,0,0
1741,497,118,77,0,0,0
5830,4325,196,82,1,1,0
7523,4428,53,84,0,0,0
625,3976,258,123,1,1,0
1690,1607,261,148,1,1,0
8282,720,342,76,1,0,0
6310,1274,365,104,1,0,0
3006,3867,311,52,1,1,0
4302,690,1,43,0,0,0
1088,4023,81,45,0,1,0
6007,4152,349,36,1,1,0
4611,3437,421,37,0,1,0
9372,2355,439,108,0,1,0
7928,749,4,108,1,0,0
4490,3051,173,87,1,1,0
8378,4773,496,165,1,0,0
1597,3564,138,10,0,1,0
3747,4655,192,92,0,0,0
2670,1704,137,172,0,1,0
8431,3445,296,63,1,1,0
2580,4444,115,171,1,0,0
7432,2377,43,125,1,1,0
8330,3231,345,111,1,1,0
2506,2215,288,104,1,1,0
4725,885,218,61,0,1,0
4300,864,55,60,0,0,0
9941,3494,241,89,0,0,0
8759,3054,395,11,1,1,0
7002,785,257,136,1,1,0
9073,456,0,194,0,1,0
6131,344,448,73,0,0,0
8831,553,376,106,1,1,0
4537,787,380,129,0,0,0
2335,1819,288,135,1,0,0
4321,704,469,115,0,0,0
2985,4907,459,42,0,0,0
559,952,102,145,0,1,0
713,814,291,179,0,1,0
4593,1548,148,38,1,0,0
3988,143,83,30,1,0,0
6203,2777,419,141,1,1,0
256,3766,25,63,0,1,0
8768,4958,174,102,1,1,0
37,3825,222,96,0,1,1
8652,1216,128,43,1,0,0
9632,1807,421,187,0,1,0
1832,4470,141,96,1,0,0
7600,4772,345,1,1,1,0
5167,2739,301,159,0,0,0
432,1289,297,35,1,1,0
4151,555,134,54,0,1,0
6411,862,54,113,0,1,0
1751,2485,55,86,0,1,0
4997,4976,373,190,1,0,0
5720,2355,75,68,1,1,0
7616,965,318,110,1,1,0
256,2395,407,79,1,0,0
671,475,338,39,1,0,0
489,1338,456,23,0,0,0
6889,524,354,116,1,0,0
2096,2571,131,185,1,1,0
1682,561,492,103,1,1,0
2460,3702,41,155,0,1,0
4529,4664,351,61,0,1,0
5121,1205,109,152,0,0,0
1975,4033,69,6,0,1,0
3216,3847,283,37,1,0,0
9581,4201,125,198,0,1,0
4515,2238,347,118,1,0,0
5692,1160,295,85,1,0,0
9776,4795,178,85,1,0,0
4939,3825,412,90,0,0,0
5563,71,297,120,1,0,0
2963,754,373,96,0,0,0
4529,3852,196,172,0,0,0
6786,904,260,159,0,0,0
6200,51,100,102,0,1,0
976,2621,424,159,0,0,0
7345,3190,60,0,0,1,0
45,3948,182,44,0,0,1
1193,1287,411,63,1,1,0
4512,4780,296,195,0,1,0
4943,1772,366,134,1,0,0
6282,3902,8,165,0,1,0
246,3920,412,69,1,1,0
3219,949,205,180,1,1,0
8983,3138,421,74,1,0,0
636,2416,317,72,1,0,0
3775,2279,53,157,0,0,0
2421,1425,179,149,1,0,0
9280,1584,103,185,0,1,0
4183,1046,125,72,0,1,0
712,2165,33,54,0,1,0
5845,4023,164,45,1,1,0
5323,1176,432,96,0,0,0
6032,2160,297,153,1,0,0
3644,1031,269,191,0,0,0
7773,3288,465,136,1,0,0
2108,4526,288,14,0,1,0
3614,1315,117,146,1,1,0
9434,892,353,143,1,1,0
6957,106,91,24,0,0,0
5279,3080,99,98,0,1,0
4332,744,492,178,1,1,0
3900,621,495,76,1,1,0
7939,4240,484,173,1,1,0
6963,820,86,6,1,1,0
4568,411,233,33,1,1,0
7838,113,400,57,1,0,0
1845,2446,123,77,0,1,0
382,3346,202,22,0,0,0
4112,4219,31,150,1,0,0
7069,85,356,144,0,0,0
3810,4142,462,140,1,1,0
1509,1572,451,121,0,1,0
7573,2005,38,26,1,0,0
1578,4079,93,65,1,1,0
879,803,9,100,0,1,0
2162,3334,214,157,0,1,0
9764,3349,407,131,0,0,0
9840,1069,99,93,1,1,0
7714,2669,243,66,0,1,0
1359,4141,57,141,1,0,0
4431,2771,452,10,0,0,0
8148,4635,356,39,0,1,0
3960,4182,490,130,0,1,0
3811,1408,319,0,1,0,0
4242,3740,18,8,1,0,0
4217,264,356,111,0,0,0
80,3848,116,72,1,1,1
2732,3093,135,123,1,1,0
7833,4798,326,75,0,1,0
2709,1473,295,128,0,1,0
2422,4281,12,143,0,1,0
3641,325,100,93,0,1,0
667,1206,379,71,1,0,0
2496,4492,154,45,0,1,0
3499,1504,81,137,1,1,0
9636,3534,87,160,0,0,0
9537,1440,104,101,0,0,0
8080,955,129,40,0,0,0
6823,554,271,178,0,0,0
1189,3254,13,21,0,0,0
6604,4139,127,143,0,0,0
8650,4996,400,82,1,0,0
9404,4577,59,189,1,0,0
9103,2036,453,180,1,0,0
1025,1286,226,74,1,1,0
7785,1197,16,13,1,1,0
71,4661,44,186,1,1,1
5546,2267,37,153,1,0,0
2685,3629,123,171,0,1,0
9385,3465,359,147,1,0,0
7372,771,63,132,0,0,0
1848,2456,376,192,1,0,0
2022,470,252,10,1,0,0
6338,1370,261,46,0,1,0
3741,3132,443,9,0,1,0
1298,671,111,60,0,0,0
4102,1174,101,110,0,1,0
904,110,48,44,0,1,0
3026,3559,276,46,1,0,0
6709,1026,226,161,0,1,0
4711,3554,22,117,0,1,0
8021,3233,331,140,0,1,0
5969,4439,184,22,1,0,0
2620,1472,63,35,0,1,0
2646,2379,156,190,0,1,0
4865,4872,282,75,0,0,0
7345,2971,389,174,1,1,0
2289,2381,148,108,0,1,0
7370,3290,326,193,1,0,0
3872,4753,362,83,1,0,0
9677,1833,168,79,0,1,0
7690,453,463,13,1,0,0
1440,740,132,180,1,1,0
765,2380,398,65,1,0,0
4092,2357,404,176,1,0,0
9341,1443,313,15,1,0,0
2666,3680,131,195,1,1,0
8655,1748,196,42,0,1,0
5968,2401,134,101,1,0,0
7641,4919,34,112,1,0,0
2181,3171,419,192,0,1,0
9834,4240,376,8,1,0,0
3888,2006,398,148,0,0,0
840,1786,219,81,0,0,0
5899,1409,385,109,1,1,0
4118,1762,375,97,1,1,0
565,909,184,83,1,0,0
6005,760,4,42,0,0,0
9156,3240,70,65,1,1,0
9187,2689,341,131,0,1,0
7226,530,240,122,1,0,0
9379,1359,350,108,1,0,0
5890,3818,415,101,1,0,0
4311,2027,455,134,0,1,0
7736,2560,296,85,0,0,0
8848,2177,425,83,1,1,0
2982,1537,330,185,0,0,0
9305,1273,192,3,1,0,0
6083,2781,494,123,0,0,0
556,946,167,19,0,1,0
3019,1298,338,34,1,1,0
2580,2511,235,96,1,0,0
8146,2188,293,186,0,0,0
8243,881,297,172,0,0,0
9553,1847,247,13,0,1,0
9386,1975,164,149,1,0,0
4019,4268,311,47,1,0,0
3138,4568,70,157,0,1,0
9840,2964,230,28,1,1,0
671,3063,54,35,0,0,0
777,3128,472,41,1,1,0
4927,497,181,28,1,1,0
3022,2216,21,134,0,1,0
1860,988,282,159,1,1,0
3139,2608,104,140,0,1,0
1074,2475,174,140,1,1,0
9908,4514,293,181,0,1,0
9475,1370,367,141,1,1,0
6763,3588,38,133,1,0,0
1986,2502,398,143,1,0,0
9193,4809,374,40,0,1,0
6327,178,449,179,0,1,0
1046,1929,444,111,1,0,0
2176,2548,59,84,1,0,0
2338,4834,391,107,0,0,0
500,111,299,143,0,0,0
2233,3219,298,4,1,0,0
4608,714,389,151,1,1,0
7234,1401,211,170,0,1,0
7972,2924,154,192,0,0,0
6610,1381,172,9,0,1,0
600,3127,22,186,1,0,0
4284,4908,239,34,1,0,0
9180,3011,487,30,0,1,0
4483,1208,208,119,0,1,0
5901,3125,121,78,1,1,0
6129,36,252,138,1,1,0
1754,1828,140,8,1,0,0
2464,3060,451,193,1,1,0
4482,3341,339,43,0,0,0
9686,3941,361,115,1,1,0
9044,809,319,143,1,1,0
7400,3072,152,119,1,0,0
6806,4118,380,175,0,0,0
8643,1526,213,52,0,0,0
7396,3519,307,64,0,1,0
7338,4891,47,175,1,0,0
9950,495,316,69,1,1,0
5241,4995,16,45,1,0,0
7394,424,295,120,1,0,0
6437,2747,330,120,0,1,0
4695,2065,344,32,1,1,0
2588,1982,68,179,0,0,0
1782,1468,84,80,1,0,0
5947,3800,281,54,1,1,0
6594,1233,207,178,1,1,0
3520,1797,439,97,1,0,0
9971,564,39,109,1,0,0
3218,3019,468,167,1,1,0
3757,1304,495,152,0,0,0
4016,132,95,190,0,0,0
2837,448,451,149,0,1,0
6000,1830,485,124,0,0,0
7034,2158,249,90,0,1,0
7309,3626,372,37,1,1,0
4239,849,135,136,1,0,0
4428,3962,72,36,0,1,0
9611,1480,300,4,1,1,0
4150,900,272,81,1,1,0
9522,4854,168,149,1,0,0
1446,1539,332,109,1,0,0
9632,1899,392,139,0,0,0
6468,2944,197,59,1,1,0
5790,4957,346,171,0,1,0
4175,3244,105,149,0,0,0
5080,514,100,5,1,0,0
864,1591,358,26,1,1,0
6860,83,234,54,1,0,0
8663,3742,279,142,0,1,0
6217,4893,328,63,1,0,0
5672,2127,376,16,0,0,0
1502,1601,105,2,1,0,0
4684,4617,394,9,0,0,0
1410,1222,34,190,0,1,0
3770,4329,156,62,0,0,0
4659,1842,391,88,0,1,0
4001,2291,272,189,0,1,0
3483,1589,454,84,0,0,0
4562,2896,395,103,0,1,0
598,4488,239,136,1,1,0
9183,8,206,151,0,0,0
3041,4708,244,31,1,0,0
8160,714,92,2,1,0,0
6391,1927,108,160,1,0,0
7287,109,305,170,0,0,0
66,4929,113,108,0,0,1
8123,265,23,139,1,1,0
2750,3223,292,92,0,1,0
8661,954,461,102,0,0,0
9916,1349,251,96,1,1,0
6806,1574,266,159,1,1,0
6429,2223,354,147,1,1,0
8123,3831,208,194,1,0,0
1631,3255,442,67,1,0,0
6452,1058,54,144,1,0,0
774,1957,26,146,1,0,0
6107,4944,491,131,0,1,0
7804,3147,322,92,0,0,0
9678,2519,443,16,0,0,0
4019,3653,1,191,1,0,0
929,2570,67,21,0,1,0
3012,2927,401,193,1,1,0
5024,3887,147,169,1,1,0
6264,887,468,172,1,0,0
7973,744,318,10,0,0,0
9697,3514,461,180,1,1,0
4729,2930,327,187,1,1,0
7961,2679,129,28,1,1,0
2819,175,473,19,0,0,0
6655,565,82,4,0,0,0
1184,3217,41,152,1,1,0
8480,4357,155,33,1,1,0
6343,4626,156,139,1,1,0
527,1394,452,27,0,0,0
916,1220,106,97,1,0,0
9900,947,283,5,1,1,0
3574,584,187,18,0,1,0
3319,2862,104,11,0,0,0
1406,1620,111,24,0,1,0
1241,3355,473,12,0,0,0
5206,2349,132,75,0,0,0
7249,3191,270,2,0,1,0
3133,3207,109,23,1,0,0
798,2576,72,7,0,0,0
1523,531,415,111,0,0,0
7209,1231,435,119,1,0,0
4928,1993,345,122,1,0,0
2888,1697,292,89,1,0,0
2690,3370,142,44,0,1,0
4091,1545,424,199,0,0,0
7282,3165,259,0,0,0,0
9433,1437,244,2,0,0,0
6249,370,436,64,0,0,0
690,4504,483,14,1,0,0
8719,616,339,49,1,1,0
1495,4166,154,147,0,0,0
892,4014,148,130,0,0,0
8578,4179,59,188,1,1,0
9441,2256,85,142,0,0,0
5873,4354,191,186,1,1,0
4503,3310,326,181,1,1,0
897,931,430,187,1,0,0
710,2329,181,123,1,1,0
3695,393,286,36,1,1,0
2686,2465,272,148,1,0,0
7188,3277,254,105,1,0,0
5778,1929,433,102,1,1,0
7768,625,6,150,0,1,0
5013,4657,125,120,1,0,0
4512,2879,82,98,1,0,0
415,3166,27,145,1,0,0
9663,3422,265,16,1,0,0
4180,2109,282,158,1,0,0
4262,1165,396,191,0,1,0
2515,2781,449,47,1,1,0
9287,1891,469,25,0,1,0
9001,3182,250,21,1,1,0
5640,1639,467,124,1,0,0
6616,781,187,172,0,1,0
992,4692,382,163,0,1,0
9473,2056,298,63,1,1,0
4370,2323,68,162,1,0,0
1773,2274,318,81,0,0,0
3561,2233,325,154,0,0,0
3816,2638,98,67,1,0,0
6633,3287,192,144,0,1,0
1756,2480,226,197,0,1,0
2373,2616,450,138,0,1,0
2576,355,181,4,0,1,0
9083,4487,419,185,0,1,0
4184,4674,326,120,1,1,0
8899,3346,92,56,1,1,0
2397,3522,142,73,1,1,0
5969,2467,202,84,1,0,0
4535,163,401,119,1,1,0
6883,3634,491,13,1,1,0
8127,4733,131,71,0,0,0
9168,3663,471,128,0,1,0
734,3254,266,143,0,1,0
632,3381,133,25,1,0,0
4268,2064,377,48,0,0,0
4099,4265,178,169,0,1,0
2901,3984,185,197,0,0,0
1663,3887,443,102,0,0,0
5591,339,17,65,0,0,0
3872,4821,462,52,1,0,0
1054,3781,322,8,1,1,0
8572,3590,400,68,0,0,0
3082,1933,96,39,0,0,0
8007,1645,33,183,1,1,0
9784,4228,413,132,1,0,0
4261,2687,402,55,0,0,0
2389,4918,392,110,0,0,0
3553,2126,423,199,1,1,0
5138,4441,299,4,1,0,0
9399,4704,350,68,0,0,0
544,638,186,51,0,0,0
3663,1224,346,72,1,0,0
2239,3705,110,97,0,0,0
3773,3910,408,160,1,0,0
2627,4245,246,149,0,1,0
6618,1549,70,14,0,0,0
6780,4145,308,64,1,1,0
8015,1505,431,70,0,1,0
3130,4430,326,150,0,1,0
96,1375,211,110,1,1,1
3858,667,308,5,1,0,0
2708,2374,107,185,1,0,0
5397,4090,176,153,0,0,0
6152,1015,426,139,1,0,0
456,335,227,76,1,0,0
5914,4761,18,114,1,0,0
4368,80,321,112,1,1,0
4088,2134,417,76,0,0,0
9223,1799,247,129,1,0,0
8399,257,208,159,0,1,0
1937,184,215,177,0,0,0
1146,122,200,94,1,1,0
5152,4700,437,60,1,0,0
4299,4999,256,138,1,0,0
8118,3514,105,100,0,1,0
8634,1394,475,195,1,0,0
7759,2352,310,33,1,0,0
7953,3219,270,94,1,1,0
4784,1308,382,102,0,0,0
9024,3944,468,7,1,0,0
1461,1941,270,135,0,0,0
1159,490,120,97,0,0,0
386,1054,406,142,0,1,0
7192,701,244,4,1,1,0
9910,2934,65,146,1,1,0
4775,4695,429,136,0,1,0
3409,1134,227,184,1,1,0
689,79,369,181,0,0,0
7028,835,136,156,1,0,0
7262,651,193,100,1,1,0
5664,416,193,146,1,1,0
6766,3680,145,45,0,0,0
9361,3866,144,103,1,1,0
952,745,488,79,0,1,0
6142,2002,71,189,1,0,0
5967,239,353,187,1,0,0
7205,2893,417,117,1,1,0
2484,1944,452,4,1,1,0
1854,855,191,160,0,0,0
3231,3515,43,54,0,1,0
2597,2646,156,18,1,1,0
7829,3194,445,144,0,0,0
8186,4515,475,87,0,1,0
3983,4804,15,116,0,1,0
6963,2598,77,169,1,1,0
6684,1353,51,149,1,0,0
656,2035,1,38,1,0,0
7743,2880,231,124,1,0,0
6839,679,60,26,0,1,0
9988,486,131,75,0,1,0
6312,3620,381,173,1,1,0
7938,3650,51,126,1,0,0
9954,4718,296,155,1,1,0
6176,1438,179,179,0,0,0
3285,4314,30,192,1,1,0
9777,1484,409,166,1,1,0
5559,690,154,121,1,0,0
3563,1012,120,145,0,1,0
4584,4542,50,86,1,1,0
4817,2347,481,149,0,0,0
5041,3708,94,67,1,1,0
6182,4470,175,10,1,1,0
8026,1922,10,81,1,1,0
3244,637,391,63,0,1,0
1040,3008,11,118,1,0,0
2273,2233,354,198,0,1,0
3629,2125,44,84,1,0,0
2114,3457,289,56,0,1,0
7364,4289,204,162,1,1,0
1677,3174,218,36,1,1,0
3094,3688,327,177,0,0,0
9190,1399,430,120,0,1,0
5873,2334,255,29,1,1,0
2284,1505,247,144,1,0,0
5052,249,20,160,1,0,0
7062,535,40,143,0,1,0
1589,3532,458,142,1,0,0
9353,3549,277,140,0,0,0
2520,457,276,2,0,1,0
4648,2738,411,23,0,0,0
5729,3369,194,150,1,1,0
694,4135,70,58,1,0,0
7807,3696,269,54,1,0,0
3683,3411,334,64,1,1,0
6704,4069,72,159,0,1,0
7368,3387,307,59,1,1,0
1971,3185,426,157,0,0,0
9695,3238,198,65,0,1,0
8055,260,75,145,0,1,0
4218,1247,274,58,1,1,0
1868,3333,282,52,1,0,0
1671,3322,145,63,1,1,0
9274,2573,12,120,0,1,0
1728,125,362,118,0,0,0
7632,1229,128,29,1,1,0
6403,3211,229,17,0,1,0
6092,3133,84,4,0,1,0
2142,1306,161,68,0,1,0
9340,2101,396,135,1,0,0
6184,135,364,136,1,1,0
6010,2377,370,159,1,1,0
253,1459,488,119,0,1,0
4102,4231,50,141,1,1,0
3542,812,214,140,1,1,0
2775,851,0,17,0,0,0
7678,1744,470,67,0,1,0
6212,1938,376,113,1,1,0
4637,870,411,21,1,1,0
6034,634,122,19,1,0,0
8457,668,287,142,0,1,0
6476,1293,199,6,1,0,0
3148,3088,182,97,0,1,0
3359,268,409,104,1,1,0
1004,860,397,29,1,0,0
4717,481,215,4,0,1,0
3271,3290,239,128,1,1,0
209,3390,348,187,0,0,0
9079,1261,67,158,1,1,0
5539,2332,318,19,1,1,0
153,102,81,82,1,1,0
3593,3794,141,63,1,0,0
8606,4887,410,117,1,0,0
1284,4334,40,191,0,1,0
3148,2692,238,28,1,1,0
768,3671,2,101,1,0,0
9174,881,93,137,0,1,0
5607,2235,58,156,1,1,0
3202,4983,227,30,0,0,0
2787,3034,406,74,1,0,0
2210,4889,17,29,1,0,0
9230,2577,493,152,0,1,0
7399,675,238,79,0,1,0
6338,2439,359,57,1,0,0
8733,1681,73,56,0,1,0
358,1276,375,86,1,1,0
849,4767,331,122,0,1,0
7498,3247,168,190,0,1,0
4522,4934,263,96,0,0,0
2544,3648,159,114,0,1,0
1831,1312,336,36,0,0,0
1472,1073,168,57,1,1,0
9628,4099,428,27,1,0,0
329,1654,205,154,0,0,0
5851,3747,356,197,1,1,0
7032,4088,8,36,0,0,0
5266,1893,345,5,1,1,0
4354,1285,303,61,0,1,0
6435,534,114,32,0,0,0
7978,3447,151,88,1,0,0
4238,1379,86,77,0,0,0
6112,645,94,39,1,0,0
4722,23,230,168,0,1,0
1388,4652,427,118,0,1,0
4185,4451,185,41,0,0,0
8911,4965,449,136,1,0,0
3235,4670,113,17,0,0,0
4576,4124,273,14,1,1,0
1100,364,463,131,1,0,0
8864,2655,28,33,1,1,0
8708,408,202,61,1,1,0
2532,1314,1,37,0,0,0
7770,218,77,70,0,1,0
3670,4703,323,22,0,1,0
781,1539,230,125,0,1,0
3523,3433,97,19,1,0,0
6131,4953,116,183,1,0,0
4782,1602,109,52,1,1,0
9781,2704,166,129,0,0,0
4995,3648,456,20,1,1,0
1501,1105,487,75,1,0,0
3080,3411,296,41,0,1,0
9268,2488,454,56,0,0,0
9292,616,370,121,0,0,0
502,4321,336,176,0,1,0
9531,2418,377,90,0,0,0
3885,27,86,111,0,1,0
8009,3055,492,9,0,0,0
623,15,458,71,1,0,0
1050,3348,21,60,1,0,0
7385,332,209,20,1,0,0
6081,4578,304,187,0,1,0
5484,4661,411,120,0,1,0
3772,2161,271,85,1,1,0
3916,2085,489,140,0,1,0
4018,4549,323,47,1,0,0
1329,3953,445,167,0,0,0
4114,2789,419,190,1,1,0
3367,4261,277,8,1,1,0
8095,2252,138,184,0,1,0
5141,4973,340,178,0,1,0
3951,244,376,112,0,0,0
5084,1894,231,119,0,1,0
1573,1356,232,39,1,0,0
2634,942,79,75,1,0,0
2768,3467,425,63,1,0,0
5302,3192,54,93,1,0,0
6250,1745,456,69,1,0,0
1211,4505,290,63,1,0,0
8967,2357,440,24,0,0,0
5955,3879,33,155,1,1,0
1160,3777,328,137,0,1,0
5977,2115,332,155,1,0,0
7041,2267,453,35,0,1,0
2383,2267,387,138,0,0,0
5876,1496,251,20,1,1,0
3540,2796,429,153,0,1,0
4635,4481,475,145,1,1,0
1095,929,124,67,0,1,0
5901,3324,10,40,1,1,0
8215,4500,481,14,0,1,0
1079,4587,316,22,1,1,0
8370,356,121,168,1,1,0
2847,4310,34,133,1,0,0
1960,4064,68,198,0,0,0
1473,3841,312,187,1,0,0
4888,3930,486,111,1,1,0
4979,4847,138,51,1,0,0
1212,826,11,136,1,0,0
5697,665,124,114,0,1,0
9001,2028,298,157,0,0,0
419,3691,146,43,0,0,0
3659,2582,76,189,1,1,0
5283,553,67,170,0,1,0
9470,327,205,155,0,0,0
9632,1188,235,7,0,1,0
1340,149,58,98,0,1,0
5137,4752,257,50,0,0,0
5189,2853,253,98,0,1,0
1361,1936,391,120,1,0,0
591,4388,405,89,1,1,0
526,2736,242,29,0,1,0
7855,956,460,138,1,0,0
1292,3248,276,147,1,1,0
1654,415,468,30,1,1,0
187,3454,219,161,1,0,0
2758,2645,224,139,1,1,0
8720,3774,412,175,0,1,0
8625,84,100,155,0,1,0
6431,1935,341,66,1,1,0
6037,1416,121,116,0,0,0
9996,1070,217,190,0,1,0
8494,3412,74,175,0,1,0
4182,1521,330,169,0,1,0
6973,1501,236,179,0,1,0
437,4091,481,4,0,1,0
832,2473,338,76,0,0,0
8988,735,239,11,1,1,0
8751,2838,164,58,1,0,0
8953,2562,333,64,1,0,0
5794,3906,156,51,0,0,0
3574,1272,210,42,1,0,0
3785,4836,420,82,0,1,0
5220,1862,276,92,1,0,0
7750,4226,215,62,1,1,0
6818,1763,217,110,0,1,0
684,4418,232,49,1,0,0
4233,822,375,111,0,0,0
577,542,11,38,1,1,0
8007,2765,431,169,1,0,0
227,2078,82,79,0,1,0
2328,884,430,16,1,0,0
2731,4286,112,42,1,1,0
9019,3649,477,48,1,1,0
430,4510,270,4,1,0,0
9255,3571,194,128,1,0,0
1709,3933,368,66,0,0,0
5782,3666,140,111,0,0,0
1234,1721,442,23,0,1,0
8493,374,456,28,0,0,0
5205,557,123,142,0,1,0
1420,1280,140,131,0,1,0
768,3423,207,43,1,1,0
6034,1128,114,64,0,1,0
9596,1360,205,119,0,0,0
8635,3597,455,125,1,0,0
3104,1100,402,30,1,1,0
4355,1534,440,147,0,1,0
3305,2625,287,9,1,0,0
1538,4127,354,10,1,0,0
1331,1631,342,81,1,1,0
8168,57,148,155,1,1,0
6939,1127,209,165,0,1,0
8261,311,111,23,0,0,0
5558,3717,141,38,1,0,0
5944,2001,463,118,1,0,0
7126,2737,23,178,1,1,0
480,3877,48,75,0,0,0
5263,2282,499,49,1,1,0
4094,3183,287,6,0,0,0
6167,1431,330,99,0,1,0
2793,3125,364,80,1,0,0
2892,4897,10,67,1,1,0
1198,4334,187,180,1,1,0
8011,1775,67,36,1,1,0
2372,1318,444,82,1,0,0
1892,4207,89,53,1,0,0
5790,3159,109,89,1,1,0
1883,1328,388,182,0,1,0
5467,4385,163,30,0,1,0
797,3974,480,192,0,1,0
8209,4677,447,99,1,1,0
8235,4465,205,92,0,1,0
154,219,31,88,0,1,0
4962,3302,326,186,1,1,0
4080,2866,73,122,0,1,0
8050,1896,250,117,1,0,0
5947,4444,449,46,0,1,0
9617,2302,393,176,1,1,0
4320,4547,354,145,1,1,0
1892,4184,20,2,1,1,0
9089,4966,295,17,0,0,0
3424,3726,297,57,1,1,0
9450,2042,327,70,0,1,0
2015,522,301,80,0,1,0
6673,2707,337,152,1,1,0
6032,2998,72,145,0,1,0
4833,3921,373,51,0,0,0
9894,909,40,42,0,1,0
9065,4537,93,66,1,1,0
565,4133,131,88,0,1,0
7412,1880,98,134,0,0,0
2018,3279,397,110,0,0,0
2314,4305,397,171,0,0,0
4412,2560,52,171,0,0,0
3883,3072,495,178,0,1,0
8216,3826,228,82,1,1,0
6739,4476,127,78,1,0,0
9329,2875,211,84,1,0,0
7902,2906,284,20,1,1,0
1189,4489,278,121,0,0,0
7156,4491,494,164,0,1,0
7342,544,340,27,0,0,0
6884,3097,158,31,0,0,0
3157,3625,351,184,1,0,0
5520,3505,232,168,1,0,0
1741,1084,70,53,0,0,0
3688,552,204,154,0,0,0
7485,1153,188,122,0,1,0
5369,3938,150,86,1,1,0
5644,2245,7,39,1,1,0
9089,1686,331,168,1,1,0
4023,693,99,69,0,0,0
716,3790,15,23,0,1,0
3967,497,153,145,0,0,0
7423,2095,156,73,1,0,0
6450,612,92,183,1,0,0
3215,3967,261,142,1,1,0
7825,375,36,97,0,0,0
390,805,160,71,1,0,0
9891,920,350,162,0,0,0
3037,4970,173,26,0,0,0
232,3604,316,88,0,1,0
3131,1443,424,130,1,0,0
7634,1545,17,20,1,1,0
233,1210,485,120,1,0,0
1391,2080,366,38,1,1,0
9447,4687,350,31,1,1,0
889,2148,15,177,1,1,0
7902,1508,359,84,0,1,0
745,913,434,8,1,1,0
9911,2780,420,49,1,1,0
427,389,269,0,0,1,0
731,4049,358,3,1,0,0
799,4255,67,3,1,0,0
6507,4987,29,89,0,1,0
7025,3625,315,161,1,1,0
9027,1070,308,154,0,1,0
7624,4791,224,14,0,0,0
8326,4853,163,108,0,0,0
5383,2570,413,31,1,0,0
6207,3737,319,168,0,1,0
2538,2779,13,198,1,1,0
3718,338,278,188,0,1,0
8232,1976,431,62,1,0,0
3367,3436,155,188,0,1,0
5008,794,121,107,1,1,0
5229,1722,262,107,1,1,0
7388,3219,169,13,1,0,0
2415,898,9,22,1,1,0
7171,102,451,110,1,1,0
2949,2859,171,64,1,0,0
4261,4188,357,159,1,0,0
5145,1447,12,40,1,0,0
3466,4214,212,25,1,0,0
3088,2032,160,47,0,1,0
1115,4032,231,143,0,1,0
4578,3060,475,158,0,1,0
2590,1534,470,193,0,0,0
7372,2847,159,31,0,0,0
3573,3209,126,137,1,0,0
2978,4570,47,152,0,0,0
9422,3463,260,81,0,1,0
7313,434,60,108,0,1,0
7022,1257,121,172,0,0,0
4975,54,89,151,1,1,0
4925,930,358,2,1,1,0
8047,2799,254,61,0,0,0
8090,311,89,78,0,1,0
8051,956,2,194,0,1,0
5292,4083,279,182,0,1,0
6645,4852,116,9,1,0,0
5403,2512,97,182,1,0,0
3430,1263,161,149,1,0,0
1995,2747,339,141,0,0,0
6030,2782,374,135,1,1,0
3891,1093,477,122,0,0,0
7145,2786,297,101,1,1,0
8498,2815,403,142,1,1,0
9554,3763,296,109,0,0,0
2102,4035,81,142,1,0,0
3030,4839,357,179,1,0,0
8524,2323,147,69,0,0,0
8107,232,5,53,1,1,0
242,2101,377,75,1,1,0
1884,4352,184,169,0,1,0
8015,2028,425,146,1,0,0
9624,1929,251,39,0,0,0
6747,1458,24,196,0,0,0
8494,1648,40,26,0,0,0
4330,407,168,73,0,1,0
7863,3340,2,42,0,0,0
3109,1977,363,179,0,1,0
2186,2413,170,45,0,1,0
1550,4937,429,141,0,1,0
9984,1760,56,63,0,0,0
646,3597,82,188,0,0,0
6144,1378,329,97,0,1,0
4656,620,178,125,0,0,0
8904,929,132,57,0,0,0
537,974,85,176,1,0,0
6572,4487,456,28,0,1,0
234,4447,352,153,0,1,0
9696,2853,270,26,0,1,0
6539,1689,343,194,1,1,0
1374,4671,93,66,0,1,0
1909,4618,381,162,1,0,0
9107,725,355,187,0,0,0
7218,161,249,188,1,1,0
80,658,294,113,1,1,0
2083,2897,197,197,1,1,0
